,a_CT,a_TA,Ps,F0,SPL
20531,0.5800000000000001,0.9,710.0,174.21602787456445,67.77302351782507
20532,0.6,0.9,710.0,177.93594306049823,67.75921759226011
20533,0.62,0.9,710.0,181.15942028985506,67.78271225926139
20534,0.64,0.9,710.0,184.50184501845018,67.7724153788713
20535,0.6599999999999999,0.9,710.0,187.9699248120301,67.74742852458076
20536,0.6799999999999999,0.9,710.0,191.57088122605364,67.79550487536928
20537,0.7,0.9,710.0,195.3125,67.71458477640199
20538,0.72,0.9,710.0,198.4126984126984,67.70036037658782
20539,0.74,0.9,710.0,202.42914979757086,67.60711629020979
20540,0.76,0.9,710.0,205.76131687242798,67.57562923822692
20541,0.78,0.9,710.0,210.08403361344537,67.48047628738354
20542,0.8,0.9,710.0,213.67521367521368,67.41607765947549
20543,0.8200000000000001,0.9,710.0,218.34061135371178,67.31028340682067
20544,0.84,0.9,710.0,223.21428571428572,67.1925610432381
20545,0.86,0.9,710.0,227.27272727272728,67.05761459166881
20546,0.88,0.9,710.0,233.6448598130841,66.91143749926256
20547,0.9,0.9,710.0,239.23444976076556,66.73313037635455
20548,0.92,0.9,710.0,246.30541871921181,66.57957831903708
20549,0.94,0.9,710.0,253.80710659898477,66.38891172320777
20550,0.96,0.9,710.0,261.78010471204186,66.21392542695209
20551,0.98,0.9,710.0,271.7391304347826,65.91539906046259
20552,1.0,0.9,710.0,282.4858757062147,65.71884907386716
20553,0.0,0.92,710.0,86.65511265164645,77.14317434640434
20554,0.02,0.92,710.0,88.49557522123894,75.9848383558114
20555,0.04,0.92,710.0,89.76660682226212,74.92235733847095
20556,0.06,0.92,710.0,91.40767824497257,74.16986782958638
20557,0.08,0.92,710.0,92.7643784786642,73.57743401304307
20558,0.1,0.92,710.0,93.28358208955224,72.65452513168276
20559,0.12,0.92,710.0,94.6969696969697,72.02466132718118
20560,0.14,0.92,710.0,95.96928982725528,71.31527801746118
20561,0.16,0.92,710.0,97.84735812133073,70.7984790378784
20562,0.18,0.92,710.0,100.0,70.21323936530634
20563,0.2,0.92,710.0,102.24948875255623,69.78488453493428
20564,0.22,0.92,710.0,104.60251046025104,69.27424967051601
20565,0.24,0.92,710.0,107.06638115631692,68.92797437517204
20566,0.26,0.92,710.0,109.64912280701755,68.49038188289911
20567,0.28,0.92,710.0,112.35955056179775,68.2076935840042
20568,0.3,0.92,710.0,115.47344110854503,67.84779969943517
20569,0.32,0.92,710.0,119.04761904761905,67.65972439997411
20570,0.34,0.92,710.0,122.54901960784314,67.49101318791338
20571,0.36,0.92,710.0,126.90355329949239,67.43366371570184
20572,0.38,0.92,710.0,132.9787234042553,67.45579560710573
20573,0.4,0.92,710.0,139.27576601671308,67.69154234936127
20574,0.42,0.92,710.0,143.26647564469914,67.64099526227427
20575,0.44,0.92,710.0,147.05882352941177,67.66065587872743
20576,0.46,0.92,710.0,151.05740181268882,67.65637262630696
20577,0.48,0.92,710.0,154.79876160990713,67.60618563262342
20578,0.5,0.92,710.0,158.73015873015873,67.62658841443144
20579,0.52,0.92,710.0,162.33766233766235,67.65265251195297
20580,0.54,0.92,710.0,166.11295681063123,67.7028308916544
20581,0.56,0.92,710.0,169.4915254237288,67.66570697394963
20582,0.5800000000000001,0.92,710.0,173.01038062283737,67.63662393727289
20583,0.6,0.92,710.0,176.67844522968198,67.74502124467263
20584,0.62,0.92,710.0,179.85611510791367,67.65190635361904
20585,0.64,0.92,710.0,183.8235294117647,67.74776390099271
20586,0.6599999999999999,0.92,710.0,187.26591760299627,67.7105806494199
20587,0.6799999999999999,0.92,710.0,190.83969465648855,67.73034908879043
20588,0.7,0.92,710.0,193.7984496124031,67.65439386955609
20589,0.72,0.92,710.0,197.62845849802372,67.62309493128102
20590,0.74,0.92,710.0,200.80321285140562,67.62493010187724
20591,0.76,0.92,710.0,204.91803278688525,67.51212875829404
20592,0.78,0.92,710.0,208.33333333333334,67.44613949779229
20593,0.8,0.92,710.0,212.7659574468085,67.36949245956873
20594,0.8200000000000001,0.92,710.0,216.45021645021646,67.26138012644348
20595,0.84,0.92,710.0,221.23893805309734,67.21937295758312
20596,0.86,0.92,710.0,226.2443438914027,67.06260547482668
20597,0.88,0.92,710.0,231.4814814814815,66.90903675086818
20598,0.9,0.92,710.0,236.96682464454977,66.7288515552644
20599,0.92,0.92,710.0,242.71844660194174,66.57689516445237
20600,0.94,0.92,710.0,250.0,66.40375145436799
20601,0.96,0.92,710.0,259.0673575129534,66.18336942711527
20602,0.98,0.92,710.0,267.379679144385,65.9899904866578
20603,1.0,0.92,710.0,277.77777777777777,65.80479319086747
20604,0.0,0.94,710.0,85.91065292096219,77.30981072271764
20605,0.02,0.94,710.0,88.02816901408451,76.35564778941779
20606,0.04,0.94,710.0,89.28571428571429,75.20391351218025
20607,0.06,0.94,710.0,90.74410163339383,74.32613958182652
20608,0.08,0.94,710.0,92.42144177449168,73.78834210979062
20609,0.1,0.94,710.0,92.93680297397769,72.99180511632991
20610,0.12,0.94,710.0,93.98496240601504,72.1737787650918
20611,0.14,0.94,710.0,95.41984732824427,71.4992512840592
20612,0.16,0.94,710.0,97.27626459143968,70.96547333036666
20613,0.18,0.94,710.0,99.2063492063492,70.36048199514704
20614,0.2,0.94,710.0,101.21457489878543,69.86613563455722
20615,0.22,0.94,710.0,103.51966873706004,69.24001255688023
20616,0.24,0.94,710.0,105.9322033898305,68.89860662616299
20617,0.26,0.94,710.0,108.93246187363835,68.58344710831577
20618,0.28,0.94,710.0,111.60714285714286,68.29373534585632
20619,0.3,0.94,710.0,114.41647597254004,67.9097909838299
20620,0.32,0.94,710.0,117.37089201877934,67.68272788271236
20621,0.34,0.94,710.0,121.06537530266344,67.51636558615064
20622,0.36,0.94,710.0,125.31328320802005,67.29948694759977
20623,0.38,0.94,710.0,129.87012987012986,67.25932501341718
20624,0.4,0.94,710.0,136.986301369863,67.5999174945395
20625,0.42,0.94,710.0,141.643059490085,67.60703386186039
20626,0.44,0.94,710.0,145.7725947521866,67.48593080665074
20627,0.46,0.94,710.0,150.15015015015015,67.56117801589836
20628,0.48,0.94,710.0,153.84615384615384,67.55399235848746
20629,0.5,0.94,710.0,157.72870662460568,67.56208084362953
20630,0.52,0.94,710.0,161.29032258064515,67.61648846646384
20631,0.54,0.94,710.0,164.47368421052633,67.56105917684766
20632,0.56,0.94,710.0,168.35016835016836,67.59612914328245
20633,0.5800000000000001,0.94,710.0,171.82130584192439,67.62969064607135
20634,0.6,0.94,710.0,175.43859649122808,67.61743337174234
20635,0.62,0.94,710.0,179.21146953405017,67.64006589801465
20636,0.64,0.94,710.0,182.4817518248175,67.5963732858882
20637,0.6599999999999999,0.94,710.0,185.87360594795538,67.66853041816918
20638,0.6799999999999999,0.94,710.0,189.3939393939394,67.62866734300664
