,a_CT,a_TA,PL,Ps,F0,SPL
481,0.175,0.65,1800,1935.36147313799,118.389261744966,101.71295357972099
482,0.175,0.65,1850,1990.48965136442,118.948078219825,102.013152704839
483,0.175,0.65,1900,2044.27242092961,120.245398773006,102.354568607733
484,0.175,0.65,1950,2096.4825671145,121.070693205216,102.613401967528
485,0.175,0.65,2000,2151.97069780442,121.655172413793,102.93495129454001
517,0.2,0.65,500,528.152897702377,91.875,85.003629679344
518,0.2,0.65,550,584.614188639989,94.0298507462687,87.821497901465
519,0.2,0.65,600,633.180871811413,96.3407973784817,88.646556407261
520,0.2,0.65,650,688.751176464961,98.3825989960959,90.069471284761
521,0.2,0.65,700,742.762706957018,100.284252416146,91.013073030881
522,0.2,0.65,750,796.228475595339,102.024291497976,91.882130933835
523,0.2,0.65,800,853.41494490985,103.764705882353,92.978522135287
524,0.2,0.65,850,901.311966349176,105.56552962298,93.631985056769
525,0.2,0.65,900,959.232808791535,107.168894289186,94.457817864195
526,0.2,0.65,950,1013.95158912156,108.754623921085,94.997970024199
527,0.2,0.65,1000,1064.84078409295,110.25,95.444791029312
528,0.2,0.65,1050,1119.09963844442,111.787072243346,96.019595687584
529,0.2,0.65,1100,1177.09730460933,112.859884836852,96.666892609995
530,0.2,0.65,1150,1220.61735548275,114.694408322497,96.845270076256
531,0.2,0.65,1200,1283.0515854776,115.748031496063,97.526615922067
532,0.2,0.65,1250,1331.93069725269,116.976127320955,97.956564399126
533,0.2,0.65,1300,1380.33982244366,118.787878787879,98.368349836291
534,0.2,0.65,1350,1439.21777928882,120.245398773006,98.929680878906
535,0.2,0.65,1400,1493.92232081447,120.987654320988,99.358246626615
536,0.2,0.65,1450,1546.430885648,122.076124567474,99.77397068903099
537,0.2,0.65,1500,1600.30212618646,123.529411764706,100.163117513018
538,0.2,0.65,1550,1647.36713678161,124.400564174894,100.429839566586
539,0.2,0.65,1600,1701.80939029474,125.373134328358,100.71917634965001
540,0.2,0.65,1650,1753.37648452274,125.910064239829,100.98860822192799
541,0.2,0.65,1700,1807.19636492287,127.089337175793,101.47740405311501
542,0.2,0.65,1750,1859.2472435335,128.011611030479,102.013606511218
543,0.2,0.65,1800,1889.10832069619,130.763528539659,102.54578079406599
544,0.2,0.65,1850,1908.89535231668,134.348819497334,103.59284935201299
545,0.2,0.65,1900,1954.57504951865,134.75935828877,103.818869126246
546,0.2,0.65,1950,1990.63091499376,134.75935828877,103.98626345291899
547,0.2,0.65,2000,2054.09016425813,136.006168080185,104.43240267340599
579,0.225,0.65,600,628.80803232239,122.160664819945,64.5160971825024
580,0.225,0.65,650,676.560542043289,118.787878787879,89.179113695526
581,0.225,0.65,700,725.929103182041,121.237113402062,90.676890204866
582,0.225,0.65,750,776.83211986157,122.926829268293,91.827731905573
583,0.225,0.65,800,826.794123597565,124.929178470255,92.818102334888
584,0.225,0.65,850,879.963128268156,126.724137931034,94.117024211958
585,0.225,0.65,900,925.593517150506,128.290909090909,94.864400388587
586,0.225,0.65,950,975.558693714462,129.896907216495,95.5827768963
587,0.225,0.65,1000,1028.81039000958,131.838565022422,96.453678640441
588,0.225,0.65,1050,1081.77556075011,132.93142426526,97.266259049807
589,0.225,0.65,1100,1123.73007347614,133.636363636364,97.682417120118
590,0.225,0.65,1150,1182.48173533901,135.172413793103,98.523210433499
591,0.225,0.65,1200,1226.90007600989,136.638264910922,98.82694791075099
592,0.225,0.65,1250,1275.05455174892,136.95652173913,99.223802606084
593,0.225,0.65,1300,1327.91025775434,138.788355625492,99.690251718839
594,0.225,0.65,1350,1381.79333058743,140.222575516693,100.108723452618
595,0.225,0.65,1400,1430.29607428748,141.573033707865,100.49371799437
596,0.225,0.65,1450,1485.01681732719,141.686746987952,101.01025647828601
597,0.225,0.65,1500,1528.65891709661,143.065693430657,101.260911184711
598,0.225,0.65,1550,1576.52359106405,144.117647058824,101.58464288133399
599,0.225,0.65,1600,1627.32591933646,145.664739884393,101.932533837075
600,0.225,0.65,1650,1676.55813394819,146.75540765391,102.462964383089
601,0.225,0.65,1700,1735.28627179424,148.986486486486,102.82776171286699
602,0.225,0.65,1750,1782.53967859784,150.0,103.22802391591699
603,0.225,0.65,1800,1831.24463773694,151.027397260274,103.539683053618
604,0.225,0.65,1850,1891.25320640702,151.937984496124,103.96465060113499
605,0.225,0.65,1900,1923.37167956406,152.992194275802,104.06442522274301
606,0.225,0.65,1950,1977.88187685251,154.46584938704,104.352444373546
607,0.225,0.65,2000,2041.33913831204,155.968169761273,104.69623494594799
608,0.525,0.075,500,500.48786638118,262.109955423477,82.020466862331
609,0.525,0.075,550,555.819306200035,267.272727272727,85.894123538203
610,0.525,0.075,600,607.690441801768,271.384615384615,88.771144176176
611,0.525,0.075,650,659.227829179032,274.766355140187,91.017194288483
612,0.525,0.075,700,716.029917807934,277.358490566038,92.813108721507
613,0.525,0.075,750,767.041236573315,279.556259904913,94.256483423924
614,0.525,0.075,800,819.225122000728,281.789137380192,95.423190623482
615,0.525,0.075,850,870.799847927265,283.601286173633,96.379447345634
616,0.525,0.075,900,924.980708423598,285.436893203883,97.162327050402
617,0.525,0.075,950,981.165112768911,286.829268292683,97.879327548961
618,0.525,0.075,1000,1032.41061847908,288.235294117647,98.50366239500201
619,0.525,0.075,1050,1084.4396653814,290.131578947368,99.051346832273
620,0.525,0.075,1100,1136.90306739082,291.570247933884,99.549389570637
621,0.525,0.075,1150,1192.95284655147,293.023255813953,100.070127660931
622,0.525,0.075,1200,1239.24731382824,294.49081803005,100.465532557529
623,0.525,0.075,1250,1294.6321054526,295.973154362416,100.932578636389
624,0.525,0.075,1300,1350.8174210381,297.470489038786,101.29619753819799
625,0.525,0.075,1350,1402.45405636474,298.983050847458,101.672147675314
626,0.525,0.075,1400,1457.15955767734,301.023890784983,102.06521339522999
627,0.525,0.075,1450,1506.60457104149,302.572898799314,102.41762615711201
628,0.525,0.075,1500,1566.03903003866,304.137931034483,102.779361782048
629,0.525,0.075,1550,1609.58338478308,306.25,103.10153450840201
630,0.525,0.075,1600,1659.79736388336,307.853403141361,103.53517983750501
631,0.525,0.075,1650,1718.88402808653,309.473684210526,103.90988709919301
632,0.525,0.075,1700,1768.35764298432,311.111111111111,104.297034506872
633,0.525,0.075,1750,1832.43755166563,312.765957446808,104.71003506610799
634,0.525,0.075,1800,1872.98613371579,314.438502673797,105.063622601518
635,0.525,0.075,1850,1929.2753547941,315.563506261181,105.536665060556
636,0.525,0.075,1900,1986.87404725843,317.26618705036,105.90869373172899
637,0.525,0.075,1950,2031.44230390274,318.41155234657,106.30909339483
638,0.525,0.075,2000,2090.71724869871,319.565217391304,106.748190079669
670,0.25,0.65,650,688.503883607066,126.270579813887,84.507341825051
671,0.25,0.65,700,738.836680896124,127.918781725888,86.326493761795
672,0.25,0.65,750,788.883159977346,130.280649926145,87.969296708876
673,0.25,0.65,800,838.728358060722,131.937172774869,89.289700979066
674,0.25,0.65,850,889.715736606578,133.636363636364,90.373449692742
675,0.25,0.65,900,934.020975519337,136.426914153132,91.717182137128
676,0.25,0.65,950,986.239290726657,139.007092198582,92.903966174521
677,0.25,0.65,1000,1031.39255925493,142.028985507246,93.951670507706
678,0.25,0.65,1050,1080.35394745414,145.90570719603,95.13738410428
679,0.25,0.65,1100,1127.29231526947,150.383631713555,96.749405125265
680,0.25,0.65,1150,1176.76431719187,153.258036490009,97.894487891809
681,0.25,0.65,1200,1227.11670499204,155.418502202643,98.66300995789399
682,0.25,0.65,1250,1274.61933871468,157.78175313059,99.094818098194
683,0.25,0.65,1300,1328.69175405694,159.782608695652,99.969403177033
684,0.25,0.65,1350,1384.61448393238,161.538461538462,100.63675513518601
685,0.25,0.65,1400,1430.54644550723,163.333333333333,101.35323646813401
686,0.25,0.65,1450,1475.58996683244,164.55223880597,101.683963478055
687,0.25,0.65,1500,1535.42609300771,166.57223796034,102.05329585307601
688,0.25,0.65,1550,1590.27591111114,168.0,102.479958355702
689,0.25,0.65,1600,1640.45316254866,169.452449567723,102.76495267917699
690,0.25,0.65,1650,1691.94383948427,171.762414800389,103.13860678416299
691,0.25,0.65,1700,1752.22352100685,172.771792360431,103.54243675859101
692,0.25,0.65,1750,1798.44656112009,174.826560951437,103.83710343569899
693,0.25,0.65,1800,1844.6100969312,176.930792377131,104.326819386084
694,0.25,0.65,1850,1910.39370069978,177.286432160804,104.75929898895501
695,0.25,0.65,1900,1959.9087130909,178.181818181818,104.985042395502
696,0.25,0.65,1950,2011.79530685748,179.816513761468,105.46006704339999
697,0.25,0.65,2000,2067.59332144677,180.552712384852,105.799977217726
729,0.275,0.65,650,698.677830145085,133.737680060652,76.729240906607
730,0.275,0.65,700,747.964584205824,134.965570007651,79.114112041395
731,0.275,0.65,750,800.331319394309,136.95652173913,81.204384834363
732,0.275,0.65,800,847.970459681015,137.920250195465,82.709298540133
733,0.275,0.65,850,898.447502829503,141.346153846154,84.830049790045
734,0.275,0.65,900,950.144195276922,143.648208469055,86.566208859683
735,0.275,0.65,950,997.841405083008,146.390041493776,87.693520798977
736,0.275,0.65,1000,1044.89378601766,150.255536626917,90.624649414422
737,0.275,0.65,1050,1085.60197404155,163.788300835655,95.650513636148
738,0.275,0.65,1100,1136.40599765421,169.778633301251,97.475268696122
739,0.275,0.65,1150,1184.5369377072,172.602739726027,98.35943643045701
740,0.275,0.65,1200,1241.38168581814,174.480712166172,99.32120182201399
741,0.275,0.65,1250,1288.93579132289,176.930792377131,100.205677443226
742,0.275,0.65,1300,1341.79497641757,178.542510121457,100.860006461039
743,0.275,0.65,1350,1393.92567542061,179.633401221996,101.41060929059799
744,0.275,0.65,1400,1447.27999367444,181.108829568789,101.969738976141
745,0.275,0.65,1450,1498.95734862922,182.231404958678,102.47455767080399
746,0.275,0.65,1500,1548.7047930275,183.177570093458,102.958097733714
747,0.275,0.65,1550,1598.2394787428,184.326018808777,103.46019854426501
748,0.275,0.65,1600,1660.615269218,185.488958990536,103.89201698382101
749,0.275,0.65,1650,1705.2977224166,186.864406779661,104.259997665963
750,0.275,0.65,1700,1755.22461122365,187.659574468085,104.53073760426301
751,0.275,0.65,1750,1811.14406522609,189.067524115756,105.00028281769701
752,0.275,0.65,1800,1860.53646981013,189.881593110872,105.25734164228999
753,0.275,0.65,1850,1914.12717673213,190.496760259179,105.54393208701
754,0.275,0.65,1900,1960.90833989052,191.530944625407,105.78207342482
755,0.275,0.65,1950,2026.59972298913,192.576419213974,106.021086911716
756,0.275,0.65,2000,2062.87003595587,193.209200438116,106.214173287883
786,0.3,0.65,650,702.660651869465,140.111199364575,73.103957766634
787,0.3,0.65,700,754.543135248985,141.346153846154,75.085278410649
788,0.3,0.65,750,805.144540099493,142.949756888169,76.841712180984
789,0.3,0.65,800,857.503649160154,144.827586206897,78.567661786145
790,0.3,0.65,850,910.006779436926,145.065789473684,79.794219231439
791,0.3,0.65,900,959.227085492112,147.245409015025,81.332629881511
792,0.3,0.65,950,1008.62092199307,148.860759493671,82.632059991062
793,0.3,0.65,1000,1057.69297703632,153.926701570681,84.245236025525
794,0.3,0.65,1050,1110.41390400776,154.872695346795,85.830744020331
795,0.3,0.65,1100,1143.48495046988,180.923076923077,97.283198926719
796,0.3,0.65,1150,1188.92275832202,183.941605839416,98.92365012114999
797,0.3,0.65,1200,1249.91491384021,185.684210526316,99.889020949144
798,0.3,0.65,1250,1298.52914184996,187.859424920128,100.66818162497299
799,0.3,0.65,1300,1347.13380536841,189.067524115756,101.295614402061
800,0.3,0.65,1350,1397.83328576103,190.086206896552,101.81681070002699
801,0.3,0.65,1400,1452.29772803926,191.115926327194,102.27612137946201
802,0.3,0.65,1450,1498.77837536685,192.786885245902,102.68645381321
803,0.3,0.65,1500,1553.43861074,193.421052631579,103.059878109522
804,0.3,0.65,1550,1613.0082453595,194.273127753304,103.48704040070601
805,0.3,0.65,1600,1660.22093235795,194.701986754967,103.76644111613501
806,0.3,0.65,1650,1710.17680302749,196.218020022247,104.07632894033901
807,0.3,0.65,1700,1753.47070489773,196.875,104.43891833593901
808,0.3,0.65,1750,1817.18010509468,197.315436241611,104.79418612501499
809,0.3,0.65,1800,1859.9494569085,198.425196850394,105.04255727549199
810,0.3,0.65,1850,1917.56518003543,199.322033898305,105.416366739008
811,0.3,0.65,1900,1970.44891039604,199.547511312217,105.691377528809
812,0.3,0.65,1950,2020.10309383565,200.454545454545,105.971683843454
813,0.3,0.65,2000,2075.01260285087,200.911161731207,106.248910401931
842,0.325,0.65,650,706.6051393314,145.785123966942,72.4285597752
843,0.325,0.65,700,758.899399948159,147.245409015025,74.542230975232
844,0.325,0.65,750,810.686906311436,148.235294117647,76.101941934611
845,0.325,0.65,800,862.265595147996,150.127659574468,77.515170828974
846,0.325,0.65,850,913.622609586756,151.416309012876,78.778683209829
847,0.325,0.65,900,966.143139971235,152.595155709343,79.946854903865
848,0.325,0.65,950,1013.94205938512,154.46584938704,81.134000865958
849,0.325,0.65,1000,1066.45850269671,155.418502202643,82.133692593228
850,0.325,0.65,1050,1120.1071569734,155.418502202643,83.212767245611
851,0.325,0.65,1100,1167.74989533188,160.509554140127,84.470204667617
852,0.325,0.65,1150,1210.35016746985,172.09756097561,90.384577614893
853,0.325,0.65,1200,1247.90539397203,192.36641221374,99.007002119008
854,0.325,0.65,1250,1304.7610433411,194.917127071823,100.204727997492
855,0.325,0.65,1300,1352.42775973582,196.218020022247,100.76687669198299
856,0.325,0.65,1350,1401.97749511535,197.757847533632,101.347377249283
857,0.325,0.65,1400,1456.07865017017,198.872604284104,102.00028495556
858,0.325,0.65,1450,1506.15753827652,199.547511312217,102.478277640235
859,0.325,0.65,1500,1556.50802701552,200.454545454545,102.92631090662599
860,0.325,0.65,1550,1607.47333723347,201.369863013699,103.351429806586
861,0.325,0.65,1600,1663.37415766927,202.293577981651,103.791880813972
862,0.325,0.65,1650,1717.84482851129,202.758620689655,104.21316593821899
863,0.325,0.65,1700,1760.11755421393,203.460207612457,104.471960400948
864,0.325,0.65,1750,1812.03679180758,204.403244495944,104.85059639936
865,0.325,0.65,1800,1874.69480646009,205.116279069767,105.21101902959
866,0.325,0.65,1850,1911.91665249284,205.83430571762,105.423754718178
867,0.325,0.65,1900,1972.20550640066,206.55737704918,105.81588209817201
868,0.325,0.65,1950,2019.01887975915,207.529411764706,106.07139595872201
869,0.325,0.65,2000,2073.12227645374,208.018867924528,106.363091018065
898,0.35,0.65,650,706.146540845688,168.481375358166,73.900502328895
899,0.35,0.65,700,758.312005028675,85.6726566294318,76.372025728942
900,0.35,0.65,750,813.267593640454,154.601226993865,75.830739732548
901,0.35,0.65,800,866.798541079704,155.145118733509,77.224193948464
902,0.35,0.65,850,917.225174712894,156.521739130435,78.406100122958
903,0.35,0.65,900,970.036761101314,157.923008057296,79.572385599777
904,0.35,0.65,950,1021.32984281456,159.062218214608,80.5810357673
905,0.35,0.65,1000,1071.97718805169,159.349593495935,81.652710232498
906,0.35,0.65,1050,1121.91103968593,161.834862385321,82.727430085255
907,0.35,0.65,1100,1172.51034960746,161.834862385321,83.602839125499
908,0.35,0.65,1150,1223.42813432738,163.940520446097,84.634160789255
909,0.35,0.65,1200,1272.45368625112,165.014031805426,85.523094488082
910,0.35,0.65,1250,1313.44320261762,183.75,92.383512304403
911,0.35,0.65,1300,1357.88795455085,201.6,100.23564842170501
912,0.35,0.65,1350,1407.59425254617,202.991944764097,100.950757014678
913,0.35,0.65,1400,1454.00596036503,204.166666666667,101.68093179757699
914,0.35,0.65,1450,1504.79335369046,205.116279069767,102.17873602224401
915,0.35,0.65,1500,1553.61140971275,206.07476635514,102.71059508036299
916,0.35,0.65,1550,1604.28853133167,207.042253521127,103.21258958585099
917,0.35,0.65,1600,1662.38308525447,208.018867924528,103.60726433364499
918,0.35,0.65,1650,1712.95026202718,209.004739336493,103.98053846465899
919,0.35,0.65,1700,1760.99175939438,210.0,104.34837451943801
920,0.35,0.65,1750,1813.9904366676,211.25748502994,104.741431978675
921,0.35,0.65,1800,1858.2829407343,212.019230769231,104.96681075723899
922,0.35,0.65,1850,1907.89926807428,213.559322033898,105.309899620973
923,0.35,0.65,1900,1967.46701955154,214.598540145985,105.66502926292699
924,0.35,0.65,1950,2001.48395097517,215.121951219512,105.88301158305299
925,0.35,0.65,2000,2053.81281619672,216.974169741697,106.30513009252101
954,0.375,0.65,650,708.36289282416,172.434017595308,73.094804477218
955,0.375,0.65,700,761.630941109144,175.522388059701,75.369824687414
956,0.375,0.65,750,811.372296613623,179.268292682927,77.325599730203
957,0.375,0.65,800,862.860110119145,182.608695652174,79.632545558816
958,0.375,0.65,850,917.971340227883,165.633802816901,79.065433367746
959,0.375,0.65,900,972.357250742047,162.730627306273,80.036393547549
960,0.375,0.65,950,1021.25406761123,164.398881640261,83.148545579808
961,0.375,0.65,1000,1076.07129586404,165.323336457357,81.155868770987
962,0.375,0.65,1050,1125.37879333953,166.415094339623,82.217277495064
963,0.375,0.65,1100,1178.97208233239,169.452449567723,83.331610748264
964,0.375,0.65,1150,1230.29444163394,168.965517241379,84.050203036157
965,0.375,0.65,1200,1280.27836358183,169.127516778523,85.126590642668
966,0.375,0.65,1250,1331.92267932003,170.599613152805,85.827673222315
967,0.375,0.65,1300,1378.96618646024,172.434017595308,86.982800985154
968,0.375,0.65,1350,1408.2530466479,207.529411764706,100.10123844274699
969,0.375,0.65,1400,1460.50633943728,209.004739336493,100.87041689103
970,0.375,0.65,1450,1509.13779356771,210.0,101.42993245222601
971,0.375,0.65,1500,1556.64691235564,211.25748502994,102.00748859084601
972,0.375,0.65,1550,1605.15441609467,213.04347826087,102.54746730609801
973,0.375,0.65,1600,1651.5830428856,214.077669902913,103.00457870975401
974,0.375,0.65,1650,1701.16402533178,216.176470588235,103.532841121165
975,0.375,0.65,1700,1754.42745221149,217.241379310345,104.10080036124
976,0.375,0.65,1750,1806.40246062606,219.402985074627,104.58036986041799
977,0.375,0.65,1800,1853.25370764496,220.5,105.015232336981
978,0.375,0.65,1850,1901.99939826602,222.446406052963,105.57341841727299
979,0.375,0.65,1900,1957.08435618593,223.008849557522,105.92148815100899
980,0.375,0.65,1950,1999.15014194393,225.0,106.46831185792101
981,0.375,0.65,2000,2061.07875716329,225.864276568502,107.031261730323
1010,0.4,0.65,650,710.846991933876,177.10843373494,72.846509148312
1011,0.4,0.65,700,762.622422283791,179.268292682927,74.873494969478
1012,0.4,0.65,750,815.80472048492,182.231404958678,76.6374151421
1013,0.4,0.65,800,867.789261409608,185.488958990536,78.552984824391
1014,0.4,0.65,850,917.427889631813,189.881593110872,80.592143457481
1015,0.4,0.65,900,970.741431005666,192.156862745098,80.920231641961
1016,0.4,0.65,950,1025.42454454689,181.855670103093,80.490562558331
1017,0.4,0.65,1000,1075.52080254149,191.323210412148,84.454267207988
1018,0.4,0.65,1050,1121.44966621902,194.487320837927,86.827342492556
1019,0.4,0.65,1100,1178.33896156653,189.677419354839,84.22389358966
1020,0.4,0.65,1150,1233.01614952173,173.451327433628,83.869626533392
1021,0.4,0.65,1200,1282.9197247868,173.622047244094,84.656209852009
1022,0.4,0.65,1250,1338.1884987777,176.4,85.734577462727
1023,0.4,0.65,1300,1387.20225470114,177.643504531722,86.700745700889
1024,0.4,0.65,1350,1413.27184300083,210.501193317422,98.29640856679899
1025,0.4,0.65,1400,1458.68148885449,213.04347826087,99.49019760758699
1026,0.4,0.65,1450,1516.11849120926,215.384615384615,100.473328297091
1027,0.4,0.65,1500,1552.24887075319,217.50924784217,101.33987667036001
1028,0.4,0.65,1550,1607.82670942263,219.402985074627,102.244224552117
1029,0.4,0.65,1600,1654.5966129703,221.329987452949,102.96708299404901
1030,0.4,0.65,1650,1704.27123450164,223.008849557522,103.819164896589
1031,0.4,0.65,1700,1759.88966449438,224.713375796178,104.53247973075801
1032,0.4,0.65,1750,1805.87346312779,226.153846153846,105.11873992359301
1033,0.4,0.65,1800,1845.99338821171,228.201811125485,105.89860026081001
1034,0.4,0.65,1850,1907.29236788617,228.497409326425,106.348936831809
1035,0.4,0.65,1900,1955.35143652254,229.6875,106.77286236325301
1036,0.4,0.65,1950,2006.43911629427,230.890052356021,107.17085705982399
1037,0.4,0.65,2000,2062.03368995944,231.800262812089,107.48973861285299
1066,0.425,0.65,650,710.571867635136,185.099685204617,73.05051983706
1067,0.425,0.65,700,764.369506805691,183.367983367983,74.493788504954
1068,0.425,0.65,750,818.288150387504,185.099685204617,76.349532028546
1069,0.425,0.65,800,869.682939179435,188.059701492537,78.082532684421
1070,0.425,0.65,850,921.257007592701,191.739130434783,79.96422812582
1071,0.425,0.65,900,973.382183551839,195.132743362832,81.693589883952
1072,0.425,0.65,950,1024.27019642014,187.460148777896,82.498506298966
1073,0.425,0.65,1000,1076.54098013835,192.576419213974,82.355893289064
1074,0.425,0.65,1050,1127.48496069216,198.648648648649,85.849660456864
1075,0.425,0.65,1100,1184.23325905576,176.753507014028,83.148171633179
1076,0.425,0.65,1150,1230.70286336401,201.6,87.211395032407
1077,0.425,0.65,1200,1287.2657272984,179.633401221996,84.74394328403
1078,0.425,0.65,1250,1333.6142781556,202.758620689655,87.720123918553
1079,0.425,0.65,1300,1389.19358048306,181.668383110196,86.613306017173
1080,0.425,0.65,1350,1421.24003176425,214.077669902913,96.560634539288
1081,0.425,0.65,1400,1466.62097467339,217.241379310345,98.28045232750699
1082,0.425,0.65,1450,1511.02969669993,220.5,99.811603172433
1083,0.425,0.65,1500,1560.62255233479,223.857868020305,101.70292130514301
1084,0.425,0.65,1550,1611.6770683435,226.444159178434,102.80577858203
1085,0.425,0.65,1600,1657.51165824786,228.497409326425,103.95608340665001
1086,0.425,0.65,1650,1706.80854646554,229.6875,104.60169886845799
1087,0.425,0.65,1700,1756.61452673031,230.890052356021,105.195737191549
1088,0.425,0.65,1750,1805.75531202219,231.496062992126,105.63668817123099
1089,0.425,0.65,1800,1859.08514165418,232.105263157895,106.11995634028801
1090,0.425,0.65,1850,1904.3200887729,233.333333333333,106.447300227064
1091,0.425,0.65,1900,1962.57855319386,234.262948207171,106.85205978713199
1092,0.425,0.65,1950,2004.48786571948,234.262948207171,107.099127966787
1093,0.425,0.65,2000,2069.23058702171,234.886817576565,107.43616402151099
1122,0.45,0.65,650,711.275970041345,200.682593856655,72.228625966353
1123,0.45,0.65,700,764.36763284607,199.547511312217,74.742002688604
1124,0.45,0.65,750,817.694624839878,189.677419354839,75.868815076282
1125,0.45,0.65,800,871.023384515986,191.323210412148,77.259206562723
1126,0.45,0.65,850,922.012361756039,193.846153846154,78.816583233365
1127,0.45,0.65,900,973.616705527016,197.094972067039,80.575144296075
1128,0.45,0.65,950,1025.60570014815,200.682593856655,82.403024096442
1129,0.45,0.65,1000,1075.98948776176,203.93063583815,83.056856524949
1130,0.45,0.65,1050,1130.90556531199,183.558792924037,83.721839374084
1131,0.45,0.65,1100,1179.17299198196,203.460207612457,86.004903363778
1132,0.45,0.65,1150,1234.33096207385,182.608695652174,85.532269998206
1133,0.45,0.65,1200,1286.83884553751,183.941605839416,87.81030608839
1134,0.45,0.65,1250,1333.9990515208,209.252669039146,89.38421058258
1135,0.45,0.65,1300,1395.31146056218,185.879873551106,86.951386490801
1136,0.45,0.65,1350,1447.56910053248,186.075949367089,87.448390714125
1137,0.45,0.65,1400,1467.0445563249,222.727272727273,97.809682128562
1138,0.45,0.65,1450,1505.04380070065,228.497409326425,101.052175612345
1139,0.45,0.65,1500,1559.66574170783,230.588235294118,102.362782796125
1140,0.45,0.65,1550,1608.17169890925,231.800262812089,103.203469901895
1141,0.45,0.65,1600,1666.52328301176,232.717678100264,103.81655588435001
1142,0.45,0.65,1650,1705.29983328358,233.333333333333,104.393814426456
1143,0.45,0.65,1700,1760.64041336718,234.262948207171,104.989738291158
1144,0.45,0.65,1750,1810.52514615201,235.2,105.369555781905
1145,0.45,0.65,1800,1864.65217882715,235.828877005348,105.88985336718
1146,0.45,0.65,1850,1907.29116066184,236.461126005362,106.161798981635
1147,0.45,0.65,1900,1968.81810838869,237.096774193548,106.58739516309299
